curr_state	curr_action	next_reward	next_state	old_value	new_value
208	0	0	336	0.5314410000000002	0.5314410000000002
336	-1	0	471	0.5904900000000002	0.5904900000000002
471	-1	0	590	0.0	0.5314410000000002
590	1	0	583	0.0	0.6561000000000001
583	1	0	696	0.7290000000000001	0.7290000000000001
696	0	0	824	0.81	0.81
824	0	0	952	0.0	0.0
952	-1	0	1087	0.0	0.0
1087	1	0	1200	0.0	0.0
1200	1	0	1329	0.0	0.08862938119652508
1329	-1	0	1464	0.0	0.13508517176729928
1464	1	0	1593	0.0	0.28242953648100017
1593	-1	0	1728	0.0	0.16677181699666577
1728	1	0	1857	0.0	0.25418658283290013
1857	1	0	1994	0.0	0.31381059609000017
1994	0	0	2002	0.31381059609000017	0.31381059609000017
2002	0	0	2010	0.31381059609000017	0.31381059609000017
2010	-1	0	2017	0.25418658283290013	0.25418658283290013
2017	-1	0	2024	0.25418658283290013	0.25418658283290013
2024	0	0	2024	0.25418658283290013	0.25418658283290013
2024	1	0	2025	0.25418658283290013	0.25418658283290013
2025	1	0	2034	0.28242953648100017	0.28242953648100017
2034	1	0	2043	0.31381059609000017	0.31381059609000017
2043	-1	0	1914	0.31381059609000017	0.31381059609000017
1914	-1	0	1913	0.25418658283290013	0.25418658283290013
1913	-1	0	2040	0.25418658283290013	0.25418658283290013
2040	0	0	2040	0.25418658283290013	0.25418658283290013
2040	-1	0	2047	0.28242953648100017	0.28242953648100017
2047	-1	0	2038	0.31381059609000017	0.31381059609000017
2038	-1	0	2029	0.34867844010000015	0.34867844010000015
2029	1	0	1894	0.34867844010000015	0.34867844010000015
1894	1	0	1887	0.2058911320946491	0.25418658283290013
1887	-1	0	2006	0.28242953648100017	0.28242953648100017
2006	-1	0	1997	0.31381059609000017	0.31381059609000017
1997	-1	0	1860	0.34867844010000015	0.34867844010000015
1860	0	0	1732	0.0	0.0
1732	1	0	1605	0.0	0.0
1605	-1	0	1468	0.0	0.31381059609000017
1468	0	0	1340	0.0	0.0
1340	1	0	1213	0.0	0.0
1213	1	0	1078	0.0	0.0
1078	-1	0	1069	0.0	0.0
1069	-1	0	932	0.0	0.0
932	1	0	805	0.0	0.0
805	0	0	669	0.0	0.0
669	-1	0	532	0.0	0.12157665459056936
532	0	0	404	0.0	0.0
404	0	0	276	0.0	0.28242953648100017
276	0	0	148	0.31381059609000017	0.31381059609000017
148	1	0	21	0.0	0.25418658283290013
21	-1	0	12	0.28242953648100017	0.28242953648100017
12	-1	0	11	0.31381059609000017	0.31381059609000017
11	-1	0	18	0.34867844010000015	0.34867844010000015
18	0	0	26	0.38742048900000015	0.38742048900000015
26	1	0	35	0.34867844010000015	0.34867844010000015
35	1	0	44	0.28242953648100017	0.28242953648100017
44	1	0	45	0.28242953648100017	0.28242953648100017
45	1	0	38	0.13508517176729928	0.25418658283290013
38	-1	0	29	0.28242953648100017	0.28242953648100017
29	1	0	22	0.10941898913151243	0.1853020188851842
22	1	0	15	0.12157665459056936	0.25418658283290013
15	1	0	128	0.28242953648100017	0.28242953648100017
128	1	0	257	0.31381059609000017	0.31381059609000017
257	0	0	393	0.0	0.34867844010000015
393	1	0	530	0.0	0.5314410000000002
530	0	0	538	0.47829690000000014	0.5314410000000002
538	-1	0	545	0.0	0.0
545	0	0	681	0.0	0.7290000000000001
681	0	0	817	0.81	0.81
817	0	0	953	0.9	0.9
953	-1	1	1088	1.0	1.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	-1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	0	0	1088	0.0	0.0
1088	1	0	1088	0.0	0.0
1144	0	0	1272	0.38742048900000015	0.38742048900000015
1272	0	0	1400	0.28242953648100017	0.28242953648100017
1400	0	0	1528	0.31381059609000017	0.31381059609000017
1528	-1	0	1663	0.34867844010000015	0.34867844010000015
1663	-1	0	1782	0.38742048900000015	0.38742048900000015
1782	0	0	1774	0.0	0.0
1774	-1	0	1765	0.0	0.43046721000000016
1765	-1	0	1628	0.47829690000000014	0.47829690000000014
1628	-1	0	1499	0.5314410000000002	0.5314410000000002
1499	0	0	1379	0.0	0.38742048900000015
1379	0	0	1259	0.43046721000000016	0.43046721000000016
1259	-1	0	1138	0.0	0.34867844010000015
1138	0	0	1146	0.34867844010000015	0.34867844010000015
1146	-1	0	1145	0.34867844010000015	0.34867844010000015
1145	-1	0	1272	0.38742048900000015	0.38742048900000015
1272	1	0	1401	0.31381059609000017	0.31381059609000017
1401	0	0	1529	0.31381059609000017	0.31381059609000017
1529	0	0	1657	0.31381059609000017	0.31381059609000017
1657	0	0	1785	0.28242953648100017	0.28242953648100017
1785	-1	0	1912	0.25418658283290013	0.25418658283290013
1912	0	0	2040	0.25418658283290013	0.25418658283290013
2040	1	0	2041	0.25418658283290013	0.25418658283290013
2041	-1	0	2040	0.25418658283290013	0.25418658283290013
2040	0	0	2040	0.25418658283290013	0.25418658283290013
2040	-1	0	2047	0.28242953648100017	0.28242953648100017
2047	0	0	2039	0.28242953648100017	0.28242953648100017
2039	0	0	2031	0.28242953648100017	0.28242953648100017
2031	-1	0	2022	0.31381059609000017	0.31381059609000017
2022	-1	0	2013	0.34867844010000015	0.34867844010000015
2013	0	0	1877	0.38742048900000015	0.38742048900000015
1877	1	0	1742	0.0	0.0
1742	0	0	1734	0.0	0.1500946352969992
1734	0	0	1726	0.12157665459056936	0.1500946352969992
1726	-1	0	1717	0.0	0.07976644307687257
1717	-1	0	1580	0.0	0.0
1580	1	0	1453	0.0	0.0
1453	1	0	1318	0.0	0.0
1318	0	0	1310	0.0	0.28242953648100017
1310	-1	0	1301	0.31381059609000017	0.31381059609000017
1301	-1	0	1164	0.34867844010000015	0.34867844010000015
1164	-1	0	1035	0.38742048900000015	0.38742048900000015
1035	0	0	915	0.43046721000000016	0.43046721000000016
915	-1	0	794	0.47829690000000014	0.5904900000000002
794	-1	0	801	0.0	0.0
801	-1	0	936	0.0	0.0
936	0	0	1064	0.0	0.0
1064	-1	0	1199	0.0	0.0
1199	1	0	1312	0.0	0.0
1312	1	0	1441	0.0	0.0
1441	1	0	1578	0.0	0.28242953648100017
1578	0	0	1586	0.31381059609000017	0.31381059609000017
1586	1	0	1595	0.0	0.0
1595	0	0	1475	0.0	0.0
1475	-1	0	1354	0.0	0.5314410000000002
1354	-1	0	1361	0.0	0.13508517176729928
1361	1	0	1498	0.0	0.25418658283290013
1498	0	0	1506	0.2058911320946491	0.31381059609000017
1506	-1	0	1513	0.22876792454961012	0.28242953648100017
1513	0	0	1649	0.25418658283290013	0.31381059609000017
1649	1	0	1786	0.34867844010000015	0.34867844010000015
1786	1	0	1787	0.38742048900000015	0.38742048900000015
1787	-1	0	1658	0.34867844010000015	0.34867844010000015
1658	1	0	1659	0.38742048900000015	0.38742048900000015
1659	1	0	1532	0.43046721000000016	0.43046721000000016
1532	-1	0	1403	0.38742048900000015	0.38742048900000015
1403	1	0	1276	0.43046721000000016	0.43046721000000016
1276	0	0	1148	0.38742048900000015	0.43046721000000016
1148	0	0	1020	0.43046721000000016	0.43046721000000016
1020	1	0	893	0.47829690000000014	0.47829690000000014
893	-1	0	756	0.0	0.34867844010000015
756	1	0	629	0.38742048900000015	0.38742048900000015
629	0	0	493	0.43046721000000016	0.43046721000000016
493	1	0	358	0.47829690000000014	0.47829690000000014
358	0	0	350	0.0	0.0
350	0	0	342	0.0	0.43046721000000016
342	-1	0	333	0.0	0.0
333	1	0	198	0.0	0.43046721000000016
198	-1	0	189	0.0	0.1853020188851842
189	1	0	54	0.0	0.25418658283290013
54	1	0	47	0.0	0.0
47	-1	0	166	0.0	0.0
166	1	0	159	0.0	0.0
159	-1	0	278	0.0	0.2058911320946491
278	0	0	270	0.0	0.22876792454961012
270	-1	0	261	0.0	0.22876792454961012
261	1	0	134	0.25418658283290013	0.31381059609000017
134	0	0	134	0.31381059609000017	0.31381059609000017
134	0	0	134	0.31381059609000017	0.31381059609000017
134	1	0	135	0.34867844010000015	0.34867844010000015
135	1	0	256	0.38742048900000015	0.38742048900000015
256	0	0	384	0.25418658283290013	0.31381059609000017
384	0	0	512	0.31381059609000017	0.31381059609000017
512	-1	0	647	0.13508517176729928	0.16677181699666577
647	1	0	768	0.1853020188851842	0.1853020188851842
768	0	0	896	0.2058911320946491	0.2058911320946491
896	1	0	1025	0.0	0.0
1025	0	0	1161	0.0	0.0
1161	-1	0	1296	0.0	0.1500946352969992
1296	-1	0	1431	0.16677181699666577	0.22876792454961012
1431	0	0	1551	0.1853020188851842	0.2058911320946491
1551	1	0	1664	0.0	0.2058911320946491
1664	-1	0	1799	0.22876792454961012	0.22876792454961012
1799	0	0	1927	0.22876792454961012	0.22876792454961012
1927	-1	0	1926	0.25418658283290013	0.25418658283290013
1926	0	0	1926	0.25418658283290013	0.25418658283290013
1926	1	0	1927	0.22876792454961012	0.22876792454961012
1927	0	0	1927	0.22876792454961012	0.22876792454961012
1927	1	0	1920	0.2058911320946491	0.2058911320946491
1920	-1	0	1927	0.22876792454961012	0.22876792454961012
1927	0	0	1927	0.22876792454961012	0.22876792454961012
1927	0	0	1927	0.22876792454961012	0.22876792454961012
1927	1	0	1920	0.2058911320946491	0.2058911320946491
1920	1	0	1921	0.1853020188851842	0.1853020188851842
1921	0	0	1929	0.16677181699666577	0.16677181699666577
1929	-1	0	1936	0.1853020188851842	0.1853020188851842
1936	1	0	1937	0.16677181699666577	0.16677181699666577
1937	-1	0	1944	0.16677181699666577	0.16677181699666577
1944	0	0	1944	0.16677181699666577	0.16677181699666577
1944	1	0	1945	0.1853020188851842	0.1853020188851842
1945	-1	0	1952	0.1853020188851842	0.1853020188851842
1952	1	0	1953	0.2058911320946491	0.2058911320946491
1953	-1	0	1960	0.2058911320946491	0.2058911320946491
1960	-1	0	1967	0.16677181699666577	0.16677181699666577
1967	-1	0	1958	0.12157665459056936	0.16677181699666577
1958	0	0	1950	0.12157665459056936	0.1500946352969992
1950	0	0	1942	0.16677181699666577	0.16677181699666577
1942	0	0	1934	0.0	0.25418658283290013
1934	-1	0	1925	0.28242953648100017	0.28242953648100017
1925	1	0	1798	0.28242953648100017	0.28242953648100017
1798	-1	0	1797	0.31381059609000017	0.31381059609000017
1797	1	0	1670	0.25418658283290013	0.25418658283290013
1670	-1	0	1669	0.28242953648100017	0.28242953648100017
1669	-1	0	1540	0.31381059609000017	0.31381059609000017
1540	0	0	1412	0.28242953648100017	0.34867844010000015
1412	0	0	1284	0.38742048900000015	0.38742048900000015
1284	0	0	1156	0.31381059609000017	0.31381059609000017
1156	0	0	1028	0.08862938119652508	0.16677181699666577
1028	-1	0	899	0.0	0.0
899	-1	0	778	0.0	0.38742048900000015
778	1	0	787	0.43046721000000016	0.5314410000000002
787	1	0	668	0.0	0.0
668	1	0	541	0.0	0.1853020188851842
541	-1	0	404	0.0	0.25418658283290013
404	-1	0	275	0.0	0.28242953648100017
275	1	0	156	0.0	0.25418658283290013
156	1	0	29	0.0	0.28242953648100017
29	-1	0	20	0.31381059609000017	0.31381059609000017
20	-1	0	19	0.34867844010000015	0.34867844010000015
19	1	0	28	0.28242953648100017	0.28242953648100017
28	-1	0	27	0.31381059609000017	0.34867844010000015
27	0	0	35	0.34867844010000015	0.34867844010000015
35	-1	0	42	0.38742048900000015	0.38742048900000015
42	0	0	50	0.34867844010000015	0.34867844010000015
50	-1	0	57	0.38742048900000015	0.38742048900000015
57	0	0	193	0.43046721000000016	0.43046721000000016
193	0	0	329	0.0	0.5314410000000002
329	1	0	466	0.0	0.2058911320946491
466	1	0	475	0.22876792454961012	0.34867844010000015
475	-1	0	354	0.38742048900000015	0.38742048900000015
354	0	0	362	0.0	0.34867844010000015
362	0	0	370	0.0	0.31381059609000017
370	1	0	379	0.31381059609000017	0.31381059609000017
379	-1	0	250	0.34867844010000015	0.34867844010000015
250	-1	0	249	0.38742048900000015	0.38742048900000015
249	1	0	378	0.34867844010000015	0.34867844010000015
378	0	0	378	0.34867844010000015	0.34867844010000015
378	-1	0	377	0.38742048900000015	0.38742048900000015
377	1	0	506	0.34867844010000015	0.34867844010000015
506	-1	0	505	0.38742048900000015	0.38742048900000015
505	1	0	634	0.34867844010000015	0.34867844010000015
634	-1	0	633	0.38742048900000015	0.38742048900000015
633	0	0	761	0.38742048900000015	0.38742048900000015
761	0	0	889	0.38742048900000015	0.38742048900000015
889	0	0	1017	0.38742048900000015	0.38742048900000015
1017	1	0	1146	0.34867844010000015	0.34867844010000015
1146	0	0	1146	0.34867844010000015	0.34867844010000015
1146	1	0	1147	0.38742048900000015	0.38742048900000015
1147	0	0	1019	0.31381059609000017	0.38742048900000015
1019	0	0	891	0.31381059609000017	0.31381059609000017
891	0	0	763	0.28242953648100017	0.31381059609000017
763	1	0	636	0.28242953648100017	0.28242953648100017
636	0	0	508	0.31381059609000017	0.31381059609000017
508	1	0	381	0.34867844010000015	0.34867844010000015
381	0	0	245	0.34867844010000015	0.34867844010000015
245	-1	0	108	0.31381059609000017	0.31381059609000017
108	-1	0	107	0.31381059609000017	0.31381059609000017
107	1	0	116	0.31381059609000017	0.31381059609000017
116	1	0	117	0.34867844010000015	0.34867844010000015
117	0	0	109	0.34867844010000015	0.34867844010000015
109	0	0	101	0.31381059609000017	0.34867844010000015
101	-1	0	92	0.31381059609000017	0.31381059609000017
92	0	0	92	0.31381059609000017	0.31381059609000017
92	1	0	93	0.34867844010000015	0.34867844010000015
93	1	0	86	0.38742048900000015	0.38742048900000015
86	0	0	78	0.38742048900000015	0.38742048900000015
78	-1	0	69	0.28242953648100017	0.28242953648100017
69	1	0	62	0.22876792454961012	0.22876792454961012
62	1	0	55	0.0	0.0
55	0	0	175	0.0	0.0
175	0	0	295	0.0	0.31381059609000017
295	0	0	415	0.34867844010000015	0.34867844010000015
415	-1	0	534	0.0	0.0
534	1	0	527	0.0	0.07976644307687257
527	1	0	640	0.0	0.31381059609000017
640	1	0	769	0.34867844010000015	0.34867844010000015
769	0	0	905	0.0	0.0
905	-1	0	1040	0.0	0.0
1040	-1	0	1175	0.0	0.1853020188851842
1175	0	0	1295	0.1853020188851842	0.1853020188851842
1295	1	0	1408	0.13508517176729928	0.2058911320946491
